cell,easting_mean,northing_mean,cluster,years_available,log_traffic_mean,log_traffic_max,traffic_year_cv,point_cv_mean,log_link_length_km,log_count_points,road_category_n,year_coverage_frac,traffic_trend_pct_per_year
4822,223305.26666666666,606536.8,0,10,8.61846736935687,9.047821442478408,0.026180616675696346,0.5543709378300803,3.3638415951183864,1.3862943611198906,2,1.0,-0.0006737780377941565
4823,232015.0,607590.0,0,10,8.324603093145484,9.09549053029724,0.12089070312800387,1.2392253688271266,1.4586150226995167,1.0986122886681098,2,1.0,-0.02872066692978136
4824,248650.0,605100.0,0,10,7.3555132992805525,7.456454555176209,0.03278627349248958,0.02908163352287544,2.066862759472976,1.0986122886681098,2,1.0,0.0007247303576755005
4828,286525.0,604550.0,0,10,7.616111217828035,8.208764045819667,0.055419217984292744,0.9016133445802799,3.4965075614664802,1.0986122886681098,2,1.0,0.01602754318739804
4830,306683.3333333333,606266.6666666666,0,10,9.554785502347281,10.522342128514218,0.035147608732899266,1.297567724687447,3.2771447329921766,1.3862943611198906,2,1.0,0.006148909846244053
4831,312600.0,606400.0,0,10,6.0390635259072605,6.139884552226255,0.05814143788301976,0.0,2.9444389791664403,0.6931471805599453,1,1.0,-0.0045038195575834395
4834,340500.0,603600.0,0,10,7.527901566657592,7.615791072035833,0.0514305467936128,0.0,2.9338568698359038,0.6931471805599453,1,1.0,0.014396467092624371
4836,367266.6666666667,608113.3333333334,0,10,7.5652061948838085,8.461469042643875,0.13389340858776838,0.73801414599119,3.3603753871419,1.3862943611198906,2,1.0,-0.027641709320070637
4897,173777.6,619145.0,0,10,5.690697235107546,5.918893854273146,0.11874309384889548,0.0,0.0,0.6931471805599453,1,1.0,-0.02544591971904735
4902,228100.0,617640.0,0,10,7.480089839325334,7.546446273746024,0.05300741982164723,0.0,2.681021528714291,0.6931471805599453,1,1.0,-0.012323756932540777
4903,234674.48333333334,618302.9666666666,0,10,9.01283004764646,9.706194479812028,0.02622017523479591,0.6681045585925767,2.5877640352277083,1.9459101490553132,3,1.0,0.007483276663196304
4904,242875.0,615510.0,0,10,8.90447396209055,9.392995206560258,0.050823294302866744,0.7023207643982258,2.9069010598473755,1.0986122886681098,1,1.0,-0.012229686340375757
4905,256496.0666666667,618819.4666666666,0,10,8.402118983570771,8.941545475242885,0.02561313123284586,0.8426553862793915,1.5260563034950492,1.3862943611198906,3,1.0,0.006876077575213384
4906,262500.0,614270.0,0,10,8.419966175655134,8.817001443665859,0.02870681585020008,0.5670579253316816,2.6461747973841225,1.0986122886681098,1,1.0,0.002679721204771936
4907,271800.0,612270.0,0,10,8.047989242341066,8.292047637431354,0.1044221588550619,0.0,2.4595888418037104,0.6931471805599453,1,1.0,0.025291132983440427
4909,296635.0,613150.0,0,10,9.784923587033392,10.502763517486002,0.027665727128425213,1.3659554933435074,3.186352633162641,1.0986122886681098,2,1.0,0.004423588354139967
4914,349200.0,614000.0,0,10,8.116088562585036,8.20303024171486,0.048261690853536654,0.0,1.252762968495368,0.6931471805599453,1,1.0,0.013028791002437987
4915,352743.1111111111,616085.7444444445,0,10,8.411264613206859,9.140775908590273,0.026601134800643068,0.6329583405381065,3.5524868292083815,2.302585092994046,3,1.0,0.0071424934328955985
4916,365100.0,619200.0,0,10,8.225288884531235,8.565030520830398,0.15126282321191234,0.0,1.1939224684724346,0.6931471805599453,1,1.0,-0.026539908892851478
4977,170600.0,622100.0,0,10,7.671873373412661,7.739794458408701,0.03919832267558309,0.0,3.970291913552122,0.6931471805599453,1,1.0,0.010615450436521028
4983,235289.7619047619,622702.0476190476,0,10,9.737857345452866,10.5095779005279,0.016120887519022825,0.5186659724635808,3.8133070324889884,3.091042453358316,4,1.0,-6.512422394619002e-05
4984,245326.66666666666,627283.3333333334,0,10,8.793455303638424,9.53813218535584,0.023606924365391444,0.858692292666138,2.631888840136646,1.3862943611198906,3,1.0,0.003900940931477024
4985,253080.0,622214.0,0,10,9.065397833456139,9.446676517076376,0.01814362493928331,0.27749916800086294,3.109060958860994,1.791759469228055,2,1.0,-0.0005978123096366539
4986,261700.0,623300.0,0,10,7.920410180472704,7.987524479848767,0.036085479452734506,0.0,2.8622008809294686,0.6931471805599453,1,1.0,0.009520694792688467
4987,272000.0,628260.0,0,10,7.487957700525948,7.558516743045645,0.037881329180635026,0.0,2.0149030205422647,0.6931471805599453,1,1.0,0.010129297907946712
4988,282600.0,629300.0,0,10,7.487957700525948,7.558516743045645,0.037881329180635026,0.0,2.533696813957432,0.6931471805599453,1,1.0,0.010129297907946712
4989,293885.71428571426,624030.0,0,10,9.225136087825828,10.50138955117934,0.07155445269860235,1.2712795859421442,3.8437441646748516,2.0794415416798357,3,1.0,0.010782521568540943
4990,309500.0,624360.0,0,10,6.8537213904896515,6.912742820493176,0.0349070237655409,0.0,3.1822118404966093,0.6931471805599453,1,1.0,0.008555547017085259
4992,324000.0,622900.0,0,10,6.287672669279197,6.359573868672378,0.041670423934820094,0.0,2.833213344056216,0.6931471805599453,1,1.0,0.01080275656546821
4994,345992.68333333335,628628.3476190476,0,10,8.163684657676814,9.051344640485725,0.04040256853933144,0.8430288053404116,3.19744787745458,2.066862759472976,2,1.0,0.001171387798549303
4995,350000.0,628050.0,0,10,7.70634297200008,7.8567067930958405,0.13822259020488278,0.0,2.624668592163159,0.6931471805599453,1,1.0,0.042899509182033314
4996,363133.35,623850.875,0,10,8.755922649004187,9.069928218259438,0.0410397389907767,0.3655963392631768,3.1986731175506815,1.6094379124341003,2,1.0,0.010419572248259535
5057,179000.0,632700.0,0,10,6.031165913959534,6.267200548541362,0.15167589862060837,0.0,0.0,0.6931471805599453,1,1.0,0.01272844047410517
5060,201024.36666666667,635587.1333333334,0,10,7.771488760117616,8.196161139282902,0.1005959451299735,0.4743409729980456,2.791165107812717,1.3609765531356006,2,1.0,0.008777782038009777
5063,234664.6,635290.8818181818,0,10,9.615053075887165,10.384431121820198,0.029269371782925473,0.5857276560859769,3.8437441646748516,3.1354942159291497,4,1.0,0.007038710869544239
5064,243565.09583333335,636559.675,0,10,9.545645856778561,10.67959625381042,0.02845504225984577,0.6862463117944401,3.8918202981106265,3.2188758248682006,3,1.0,0.008294102335478518
5065,257680.0,636095.0,0,10,7.765441846540239,8.528528701079983,0.04369696382281703,1.3819650651052604,2.6100697927420065,1.0986122886681098,2,1.0,0.012518789113179272
5066,264569.9,636955.0,0,10,7.877264450961095,8.528528701079983,0.04901139835273049,1.0866695562809408,1.2237754316221157,1.0986122886681098,2,1.0,0.013193226442329774
5068,285037.6666666667,632344.8,0,10,9.228324353073377,10.327218159451137,0.07172340752395608,1.38207389754772,2.6946271807700692,1.3862943611198906,3,1.0,0.012612785308208032
5069,296200.0,635350.0,0,10,8.063991613807381,8.446770727119691,0.025533414303739118,0.5577404877143545,3.091042453358316,1.0986122886681098,1,1.0,0.003123827074471349
5070,304775.0,637917.5,0,10,8.26579161648103,9.223454011121566,0.04028756696951324,0.9307407099679107,2.7013612129514133,1.6094379124341003,2,1.0,0.006020774165235056
5071,311060.0,637200.0,0,10,7.100357145183648,7.160845906664299,0.03614231239109411,0.0,2.0794415416798357,0.6931471805599453,1,1.0,0.009415602283358363
5072,325150.0,639565.0,0,10,8.630950356341307,9.028938392241612,0.03597822642107162,0.5709411392593017,3.3141860046725258,1.0986122886681098,1,1.0,0.008587679919846696
5073,339200.0,637460.0,0,10,8.452889309415417,8.483429561263428,0.027508882274525078,0.0,2.517696472610991,0.6931471805599453,1,1.0,-0.0014971801813682527
5074,347971.0416666666,635714.5833333333,0,10,8.815995701957835,9.628787514307517,0.09604365172458026,0.517271915663337,3.2902658209548736,2.0794415416798357,3,1.0,-0.02663875940204832
5075,356065.45454545453,633783.1818181818,0,10,9.35906832340453,9.883080742758466,0.023067717143864536,0.37197863630427597,2.9806186357439426,2.4849066497880004,3,1.0,0.006039935239023411
5076,368080.5,634307.4,0,10,7.701622223550314,8.213923595622743,0.05837125369088369,0.2341384716030829,3.3178157727231046,1.3862943611198906,2,1.0,0.007964093960957909
5077,374093.44000000006,634716.6,0,10,8.332601860633128,8.962519832949532,0.03237933209579354,0.6171593479303141,3.462606009790799,1.791759469228055,2,1.0,0.006662522458125069
5078,383400.0,639340.0,0,10,8.303083709731899,8.402231172946555,0.06565866914374761,0.0,1.2809338454620642,0.6931471805599453,1,1.0,0.008216879973626367
5133,137500.0,645400.0,0,10,6.597009266931805,6.71295620067707,0.09544272631349644,0.0,2.128231705849268,0.6931471805599453,1,1.0,0.030530748115117277
5139,194389.7,649824.6,0,10,5.9327755507593025,6.144185634125646,0.15749735242651297,0.0,3.1276373444339294,0.6931471805599453,1,1.0,0.03943743656662256
5142,225866.2846153846,644732.4846153846,0,10,9.334176843435397,10.52921205677864,0.018979796159634976,0.8178505108104334,3.4585224482814247,2.6390573296152584,4,1.0,0.0007073762261525915
5143,233425.83333333334,642465.0,0,10,9.034651768429766,9.671744632408455,0.02880391030540604,0.5289876803853716,2.8094026953624978,2.5649493574615367,2,1.0,-0.00301646919201196
5144,246137.87999999998,644326.4,0,10,9.556465582656012,10.914706573121668,0.024034355070560717,1.289960708647249,3.654288009344317,3.258096538021482,4,1.0,0.0018352303111133028
5146,267650.0,644150.0,0,10,8.73300593792114,8.929567707825337,0.023128310292820125,0.24974239693384978,3.005682604407159,1.0986122886681098,1,1.0,0.004916698235630541
5147,273840.03454545455,646215.2181818181,0,10,9.381538703527005,10.696661047163198,0.09008381043304928,1.1285570564114182,3.4531571205928664,2.468099531471619,3,1.0,0.018197980402203443
5148,285137.1,644229.22,0,10,9.477993701569586,10.41229113335048,0.042868941025739,0.7375421043205825,3.758871825933971,2.3978952727983707,3,1.0,0.005197823718569605
5149,293129.99,645117.15,0,10,8.410189103611154,8.86953877719374,0.02378778171118541,0.38899497738838246,3.6888794541139363,2.3978952727983707,2,1.0,0.005290807176990463
5150,305446.6666666667,644593.3333333334,0,10,7.738459073416226,8.443331342817782,0.08388046849688721,0.6309641686473348,3.044522437723423,1.3862943611198906,2,1.0,0.025354536383627533
5151,311450.0,644615.0,0,10,7.915129087215975,8.578476419833136,0.06113984630591263,0.5017421746332718,2.517696472610991,1.6094379124341003,2,1.0,0.015908703458933457
5152,324300.0,647300.0,0,10,8.907815352654627,8.974997713204976,0.041951819591872115,0.0,2.89591193827178,0.6931471805599453,1,1.0,0.01266587510073992
5154,344625.0,646185.0,0,10,8.630905731612954,8.728102205062104,0.03145256557006038,0.052267108247035544,3.095577608523707,1.0986122886681098,1,1.0,0.005311138756949027
5155,355800.0,645250.0,0,10,8.481006271654463,8.772610303280743,0.03542756954571183,0.3134727848126956,2.7343675094195836,1.0986122886681098,2,1.0,0.008447363310159406
5156,363300.0,644422.5,0,10,7.505657277625349,7.759187438507795,0.03449703532332482,0.2757332198778679,3.6402142821326553,1.6094379124341003,1,1.0,0.008875971512850219
5157,371000.0,646000.0,0,10,8.469283639394087,8.634086942887738,0.07142878644385005,0.0,0.262364264467491,0.6931471805599453,1,1.0,-0.0038397871391940195
5158,383205.475,642247.25,0,10,7.468370567250643,8.376781037699493,0.04557346236864167,0.903759513392702,3.254242968705492,1.6094379124341003,2,1.0,-0.009602810916533564
5220,206250.0,658420.0,0,10,5.596753901897678,6.342121418721152,0.11206028143817608,0.9716233620566189,2.5494451709255714,1.0986122886681098,1,1.0,-0.018539519191167687
5222,221825.0,656065.0,0,10,9.189882530073787,9.773264965486154,0.02430793304811119,0.5070868042502059,3.131136910560194,1.6094379124341003,2,1.0,0.0003646942553692535
5223,234181.175,654768.675,0,10,8.99979833698541,10.097984685260217,0.020533667539706247,0.762093123480278,3.5890591188317256,2.1972245773362196,3,1.0,0.0010669066832613794
5224,246103.5166666667,656024.8666666667,0,10,8.855202341618577,9.640433049909078,0.019766543361772866,0.722381630235574,2.970414465569701,1.9459101490553132,3,1.0,-0.00021067287215004526
5225,254115.75307692308,656295.3668131868,0,10,10.030840692269674,11.18247506066751,0.048714552401792975,0.8264619744050871,3.875773872753025,3.131136910560194,4,1.0,0.012177738744083818
5226,264144.5291666667,656212.0416666667,0,10,9.844210719960252,11.11137269368198,0.017850756519827857,0.8689156301227954,3.2188758248682006,3.2188758248682006,4,1.0,0.0021653117892756683
5227,274279.3189189189,655792.7027027027,0,10,10.060064552874959,11.444421759536338,0.023608269035226895,0.9543439821162677,3.9627161197436642,3.6375861597263857,5,1.0,0.0015932494517960016
5228,282531.6875,654146.375,0,10,9.251268760836359,10.009063045084767,0.029054414105294458,0.4264848257625487,3.3775875160230218,2.833213344056216,2,1.0,0.004575079691898303
5229,292456.6666666667,655466.6666666666,0,10,8.376220850137122,8.492900498847193,0.045585000980282994,0.07256033160005443,2.990719731730447,1.3862943611198906,1,1.0,0.014176793695707693
5230,303593.3333333333,658133.3333333334,0,10,7.3538717003786775,7.813591552952433,0.047174026641828466,0.5715549671667733,2.653241964607215,1.3862943611198906,2,1.0,0.013652764811037211
5231,316400.0,654800.0,0,10,8.772168687579939,8.845489236753274,0.031861396649311605,0.027213275387689896,2.714694743820879,1.0986122886681098,1,1.0,0.00845186399699918
5232,322185.71428571426,656442.1428571428,0,10,8.354112759767816,8.974997713204976,0.04580226609958,0.47427649973767744,3.696351468952637,2.0794415416798357,2,1.0,0.010172606055712786
5233,338000.0,658200.0,0,10,8.553891495198911,8.62371303479391,0.0640636436353031,0.0,1.1314021114911006,0.6931471805599453,1,1.0,-0.015934816258771335
5234,342675.0,657340.0,0,10,8.898631964921547,9.21632244365373,0.053242302108793486,0.32450141136863825,2.0412203288596382,1.0986122886681098,2,1.0,-0.009522278012023516
5235,351596.6666666667,651666.6666666666,0,10,8.668923802380556,9.107088742165708,0.031631385380981626,0.507977532108457,3.250374491927572,1.3862943611198906,2,1.0,0.00888221302207207
5236,368520.0,658440.0,0,10,5.083885755835849,5.356586274672012,0.21625020429736652,0.0,0.0,0.6931471805599453,1,1.0,0.006121060983903996
5237,377266.6666666667,653053.3333333334,0,10,8.122440499937719,8.69433468816865,0.04921877349290528,0.5426833231163993,2.8903717578961645,1.3862943611198906,1,1.0,0.014716823944212934
5238,380800.0,652220.0,0,10,7.837258342328427,8.213652703029998,0.05227139446128433,0.46083320376344467,2.9496883350525844,1.0986122886681098,1,1.0,0.01524216396365638
5239,393163.0,657119.1,0,10,8.442153503298686,9.275191344295799,0.02514534799188587,1.0348165191171907,2.681021528714291,1.3862943611198906,3,1.0,-0.002073550942921173
5292,127230.0,662125.0,0,10,7.052980531134916,7.206377291472252,0.1075186134168142,0.05225491888871988,3.005682604407159,1.0986122886681098,1,1.0,0.03417189290988256
5293,133485.0,662732.5,0,10,7.383865226659633,7.739794458408701,0.03942571296229315,0.3738045150215897,3.5890591188317256,1.6094379124341003,1,1.0,0.010966201045763251
5294,149000.0,663840.0,0,10,5.200153117760806,5.293304824724492,0.08247464757239698,0.0,3.6428355156125294,0.6931471805599453,1,1.0,0.02363064925460954
5298,184530.0,665633.3333333334,0,10,7.380629783319556,7.717351272185329,0.06008893437426772,0.3311792952547805,2.4069451083182885,1.3862943611198906,2,1.0,0.013502447775333527
5300,206510.0,666537.5,0,10,7.294496178092022,8.446556111816797,0.03154144321553696,1.3319753625355506,3.0587070727153796,1.6094379124341003,1,1.0,0.00605885524403014
5301,214930.0,663700.0,0,10,8.345348559473758,9.021356672308677,0.023281775086136557,1.2468941387371832,3.044522437723423,1.0986122886681098,2,1.0,0.004099624842934554
5302,220200.0,660000.0,0,10,9.150823885950429,9.21463115339334,0.03800602005220306,0.0,0.7884573603642702,0.6931471805599453,1,1.0,0.00805147385200852
5303,236722.0,666788.45,0,10,8.412227042430096,9.044875932248651,0.023744370319827294,0.9710141978287785,2.322387720290225,1.6094379124341003,3,1.0,0.001840423778867634
5304,246310.04827586206,664707.7172413793,0,10,10.269811245496266,11.735380779503828,0.02235306916470474,1.0334517440377113,3.6454498961866,3.4011973816621555,5,1.0,0.004653283351519474
5305,256335.2854712103,665091.6172753625,0,10,10.16617145788705,12.016297378729984,0.017453068398721953,1.2567481625828991,4.799502655448181,4.933754249760298,4,1.0,0.004114393733592028
5306,264708.37506494345,664551.1552406247,0,10,10.372573715813262,12.01567456121654,0.04448496976636977,1.0667400219527023,4.692631461758086,4.42484663185681,5,1.0,-0.010925960680318883
5307,274598.4311111111,663617.1911111111,0,10,10.019285804998017,11.42292416807609,0.027289302767408617,0.8855434751443083,4.443827035579329,3.828641396489095,5,1.0,0.005221245499165797
5308,284986.6666666667,661706.6666666666,0,10,9.989441982264854,10.931516419748775,0.09464542274456944,1.0764631800701199,2.451005098112319,1.3862943611198906,3,1.0,-0.017017831506133643
5309,295935.2083333333,665819.5833333334,0,10,9.500036352652765,11.029552867985538,0.027407497475700007,1.050286674557295,4.08260930600368,3.2188758248682006,3,1.0,0.007293589810148898
5310,303230.74705882353,666759.7176470588,0,10,9.682961161703044,11.042089489420396,0.02960905738792591,0.8831315280579257,3.735285826928092,2.8903717578961645,3,1.0,0.008760655424080185
5311,314971.0,667585.8333333334,0,10,9.859073175630078,11.260597666260049,0.03350263167576986,1.37221494463868,2.879198457298039,1.9459101490553132,4,1.0,0.002074413341444604
5312,325909.61904761905,666252.5714285715,0,10,9.965375241893032,11.330395886541273,0.024504069443343247,1.0414488675688764,3.2646137165420543,3.091042453358316,3,1.0,-1.1991181056089054e-05
5313,333042.9056946183,666968.918103559,0,10,9.375238044352159,10.757243088609178,0.027317372585709314,0.7855350009502418,4.234686046775173,3.9454577815143836,4,1.0,0.008452764613412678
5314,343481.81,664824.72,0,10,8.58423856776499,9.225130457448818,0.049820832894755133,0.7800405660382994,2.6333266549062735,1.9315214116032138,4,1.0,0.0019040626629501835
5317,379760.0,662000.0,0,10,6.721787081267985,6.80903930604298,0.06403445894907449,0.0,2.2823823856765264,0.6931471805599453,1,1.0,0.02013381128297321
5318,380700.0,665530.0,0,10,8.95098657151126,9.04735074348172,0.05581290826411645,0.0,1.8718021769015913,0.6931471805599453,1,1.0,0.016852169370154765
5319,392872.0,662322.0,0,10,8.751847835159376,9.28470545393149,0.05414367757378689,0.5267073110351344,3.202746442938317,1.791759469228055,2,1.0,0.015879590161074
5381,217830.0,675805.0,0,10,8.688981692050051,9.55775254863573,0.118742423989653,0.6863223730119956,3.1986731175506815,1.9459101490553132,2,1.0,-0.027135985537639178
5382,224634.55824175826,676171.7115384616,0,10,9.243654091571777,10.474015019548162,0.08234007651012747,0.7859634426707894,3.133317936506554,2.6741486494265287,4,1.0,0.01910974951525831
5383,236649.25,675068.84375,0,10,9.474141104229636,10.54418287309365,0.025195022034068117,0.8269854342765403,3.3621099929541085,2.833213344056216,4,1.0,0.0011251009152900492
5384,245097.33939393942,672807.7757575758,0,10,9.995516183143756,11.135274920356654,0.03665904517690164,0.7168664801011749,4.139955073474153,3.5263605246161616,4,1.0,0.010978255450355119
5385,254888.82399999996,673517.3759999999,0,10,9.339009010553387,10.464017208481234,0.01966381815302638,0.6450697687711674,3.919991175077323,3.258096538021482,2,1.0,-0.0001217862839588666
5386,264787.1207086343,674530.9754041967,0,10,9.225108812063057,10.873262177683122,0.10550583588794694,0.8423739960985894,3.3988613218646075,2.928523523860541,4,1.0,0.031837935482735405
5387,274923.0601443186,675819.6461874315,0,10,10.263039442776197,11.543289767951647,0.09561559013597636,1.009657149021942,3.611458307145351,3.4657359027997265,5,1.0,-0.02707552205502035
5388,284596.8,679147.8666666667,0,10,8.803949835791517,9.298625936843543,0.045028439723670634,0.8220747723137196,1.2809338454620642,1.3862943611198906,2,1.0,0.014579612477352438
5389,295403.1434782609,676738.2869565217,0,10,9.439787837889595,10.88267796337933,0.044856993878315016,0.9239066860450367,3.8543938925915096,3.1780538303479458,4,1.0,0.013363035205437416
5390,304034.6666666667,674906.0,0,10,9.55560857234076,10.74315638575884,0.03037152253170919,0.8204276140859397,3.4995332823830174,2.772588722239781,4,1.0,0.007574573865312488
5391,314856.28311827953,673623.0769892472,0,10,10.542326712226583,11.412873058562703,0.05418362282914051,0.5625626701385216,4.245204117951145,3.456316680883235,5,1.0,0.016787821110726686
5392,324999.6956521739,674001.4782608695,0,10,9.482462723911157,10.855666527972762,0.020865693336641906,0.6449284534988557,4.225372824628505,3.8501476017100584,3,1.0,-0.0029860196612457738
5393,333329.72000000003,672229.5828571429,0,10,9.733009469819116,10.920148368552894,0.032229067274137185,0.8317083437500303,3.7376696182833684,3.58351893845611,4,1.0,0.004390665244295908
5394,343922.05,674224.3857142858,0,10,9.375805172417936,10.617294835792377,0.04041720776625362,0.9096799793861342,3.7954891891721947,2.70805020110221,3,1.0,0.010051024172776446
5395,352173.3333333333,674777.9166666666,0,10,8.809646364046875,9.979753907989577,0.042912020211724744,0.7558474124250196,3.676300671907076,2.5649493574615367,2,1.0,0.009856159522828412
5396,366485.8833333333,676836.9333333333,0,10,8.39142208591267,9.603462956885961,0.13664856289595373,1.0585121504107313,2.8622008809294686,1.9459101490553132,3,1.0,-0.018800401695463067
5397,377145.0,671820.0,0,10,9.036135783284175,9.178023770499639,0.02707231796964862,0.06573805342939448,2.572612230207106,1.0986122886681098,1,1.0,0.0019555695041543124
5398,380000.0,670200.0,1,10,6.7336399587352815,6.895682697747868,0.16633949499767448,0.0,2.70805020110221,0.6931471805599453,1,1.0,0.05032209607996029
5458,185475.0,684000.0,0,10,8.447435741999774,8.906935339059165,0.05242227255474684,0.6519422163976569,3.1135153092103742,1.0986122886681098,1,1.0,0.012189850717552441
5459,199660.0,683500.0,0,10,6.222576268071369,6.529418838262226,0.29357564168648986,0.0,2.975529566236472,0.6931471805599453,1,1.0,-0.07858304717151614
5460,200970.0,680770.0,0,10,6.464536381262056,6.726233402358747,0.039115104370439045,0.19901983513325963,3.0754672415728446,1.3609765531356006,1,1.0,0.008260881213192841
5461,216407.5,682530.0,0,10,7.998856093699712,8.613048677059759,0.045315097936090135,0.7156674173642531,3.6375861597263857,1.6094379124341003,1,1.0,0.012617821221741595
5462,227800.0,684120.0,0,10,9.149885944009286,9.346356175893625,0.021707602776320414,0.1663450870593425,2.631888840136646,1.3862943611198906,1,1.0,0.003611195801611776
5463,235988.2727272727,682823.3545454546,0,10,9.329153987513756,10.080922187756688,0.0370552644071555,0.5043110500803873,3.475067230228611,2.4849066497880004,3,1.0,0.009942465474465173
5464,244666.66666666666,686100.0,0,10,8.600860092988809,8.971956271245688,0.019356671268270675,0.40223021714101764,2.6878474937846906,1.3862943611198906,1,1.0,0.003414247962266949
5465,252868.48333333334,686049.8833333333,0,10,8.085717727875842,8.761550139129644,0.027991465444575217,0.5849980450828343,3.505557396986398,1.9459101490553132,2,1.0,-0.004658893547782509
5467,271897.3,686655.7,1,10,3.859676525055937,5.123963979403259,0.5785272407157914,0.18214295336529784,0.0,0.7884573603642702,1,1.0,0.12127735916756144
5468,284225.79041666666,683403.3570833333,0,10,9.80275380144443,11.117940250442434,0.04232853669596957,0.7182429022506823,4.423648309364701,3.7864597824528,4,1.0,0.007102011090833089
5469,293343.75561450043,683458.2159151194,0,10,9.56194536249352,10.662890528873138,0.03898050833307531,0.5469263987143669,3.8310298462186143,3.407841924380824,4,1.0,0.01131181078901372
5470,305506.875,685256.875,0,10,9.020697328388612,9.922554615253354,0.037612574037967604,0.5657610557664977,3.380994674344636,2.833213344056216,3,1.0,0.010016955035531315
5471,312840.0158102767,685796.9328063241,0,10,10.328054132839428,11.349806355400421,0.021746543847652938,0.7886133782585709,3.8031005982039594,3.1612467120315646,5,1.0,0.002084556645836887
5472,323408.3333333333,686916.6666666666,0,10,8.372032535510408,9.08704215563169,0.018485780293259924,0.514378732492065,3.0349529867072724,1.9459101490553132,1,1.0,0.004165476588907048
5474,347890.0,681650.0,0,10,8.553187551639613,8.828494129466652,0.04864677800273317,0.29308021559731423,1.8082887711792655,1.0986122886681098,1,1.0,0.014559605412998973
5475,353852.0,684158.0,0,10,8.559677803022392,9.087720658428273,0.043696525682233214,0.47757796932125984,3.0492730404820207,1.791759469228055,1,1.0,0.01288157650120829
5538,183950.0,693800.0,0,10,8.09428686568813,8.458928283284262,0.02902503796358683,0.5112630736098056,2.766319109226186,1.0986122886681098,1,1.0,0.0024688821830542887
5539,197900.0,696300.0,0,10,7.870662385484872,7.946971357693591,0.0422305691184899,0.0,3.3141860046725258,0.6931471805599453,1,1.0,0.010649982234597986
5541,215720.0,691794.2,0,10,4.531523645819793,4.836281906951478,0.18462417148627588,0.0,0.0,0.6931471805599453,1,1.0,-0.01721238500346218
5542,226550.0,690430.0,0,10,7.847723474210649,7.913521017283895,0.040864579351997755,0.0,2.72785282839839,0.6931471805599453,1,1.0,0.011058255381987988
5543,234600.0,697700.0,0,10,8.827863986637855,9.072227069846548,0.10536124635653918,0.0,2.9338568698359038,0.6931471805599453,1,1.0,0.02686385606027267
5545,254930.0,693285.0,0,10,8.229264421870564,8.80131894766524,0.03669131993781219,0.750980027827133,2.617395832834079,1.6094379124341003,2,1.0,0.008926198276731712
5546,266733.3333333333,696766.6666666666,0,10,8.618232383590504,8.981304494957135,0.017358362649534716,0.5668884951938485,3.5085558999826545,1.3862943611198906,1,1.0,0.0032107864892733273
5547,278769.5666666667,694175.1,0,10,9.681605704938928,10.811746112713019,0.040004055529254866,0.6990109199516048,3.3579418729911983,2.5649493574615367,5,1.0,0.003851628046344162
5548,283990.2833333333,693536.6041666666,0,10,9.56202341876939,10.24473408831764,0.023341007152778974,0.5181891358822555,3.903990833730882,3.2188758248682006,3,1.0,0.002392842660321615
5549,293084.32,694919.2011111111,0,10,9.098032569835032,10.019313118041719,0.04490146044165015,0.6822998215044346,3.5890591188317256,2.388762789235098,3,1.0,-0.0019129851712674395
5550,302408.5714285714,696108.5714285715,0,10,8.219799350129298,8.852521917335372,0.034056038216734766,0.5674666323998905,3.655839600035736,2.0794415416798357,1,1.0,0.005221962558250871
5551,314561.1333333333,694325.0916666666,0,10,9.592633516276896,10.7571153366182,0.043362780684085146,0.9801635943174267,2.9922261342247034,2.5649493574615367,5,1.0,0.00955567674585073
5552,327307.06875,693950.29375,0,10,9.622016982034527,10.731121918804826,0.03310741261025447,0.8870448830149062,3.4372078191851885,2.833213344056216,4,1.0,0.004226874136274146
5553,332808.3333333333,696873.3333333334,0,10,9.268458325310831,9.934840860194123,0.05309853950224191,0.598919779303789,2.8791984572980396,1.9459101490553132,2,1.0,0.015484644318131839
5618,184500.0,701600.0,0,10,7.2865341218277955,7.340186835320115,0.03187352553928904,0.0,3.459466289786131,0.6931471805599453,1,1.0,0.00707174520124137
5620,207800.0,703575.0,0,10,7.4488578936323995,8.035602692918582,0.048535888310932106,0.845829297776158,2.975529566236472,1.0986122886681098,2,1.0,0.009206162622202906
5621,212200.0,707550.0,0,10,7.467713865298338,7.546446273746024,0.04523004383112394,0.0,2.772588722239781,0.6931471805599453,1,1.0,0.012505022793088365
5622,225050.0,703655.0,0,10,7.720217654176542,8.421562960400987,0.0665881880676952,0.9872988242294272,3.5524868292083815,1.0986122886681098,2,1.0,0.015922056588885857
5623,230800.0,704280.0,0,10,8.503925564415333,8.572817095164234,0.03846070044311628,0.0,1.308332819650179,0.6931471805599453,1,1.0,0.009257194597041513
5624,249075.2,701648.0,1,10,6.650408406326429,6.970730078143525,0.17611594898950056,0.0,0.0,0.6931471805599453,1,1.0,0.04759157433681473
5625,253900.0,703898.0,0,10,7.348574660831903,8.153925132007862,0.025087014339638947,0.8032269850602868,3.529297384289471,1.791759469228055,1,1.0,0.0072533081071503224
5626,262650.0,705750.0,0,10,7.929621503404931,8.427049641563272,0.020259858719000986,0.4941633756162089,2.906901059847375,1.6094379124341003,2,1.0,0.003095903451454876
5627,275698.14285714284,701411.1428571428,0,10,9.34884811201924,10.361038973842623,0.052526473564226836,1.0162675457112684,3.353406717825807,2.0794415416798357,3,1.0,0.01097582594520687
